User_id,Gender,Car,Realty,children_count,income_amount,income_type,education_type,Family_status,Housing_type,Days_birth,Days_employed,Mobil,Work_phone,Phone,Email,Occupation_type,Count_family_members,Reject
4346,F,Y,Y,0,157500.0,Pensioner,Higher education,Separated,House / apartment,-23241,365243,1,0,0,0,,1.0,0
4347,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18654,-533,1,0,0,0,Medicine staff,2.0,0
4348,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644,-344,1,0,0,0,Managers,2.0,0
4349,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,1,0,0,0,Core staff,2.0,0
4350,M,N,N,2,157500.0,Working,Higher education,Married,House / apartment,-11811,-4676,1,0,0,0,Laborers,4.0,0
4351,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16873,-1626,1,0,0,0,Core staff,1.0,0
4352,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18327,-7288,1,1,0,0,Laborers,2.0,1
4353,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21209,365243,1,0,0,0,,2.0,0
4354,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-22120,-2250,1,0,0,0,High skill tech staff,2.0,0
4355,F,N,Y,1,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15466,-2269,1,0,1,0,Low-skill Laborers,3.0,1
4356,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11053,-1626,1,0,0,0,Laborers,2.0,0
4357,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20441,365243,1,0,0,0,,1.0,0
4358,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15627,-2315,1,0,0,0,,3.0,1
4359,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,1.0,0
4360,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22861,365243,1,0,1,0,,2.0,0
4361,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,-12636,-5345,1,0,0,0,Medicine staff,4.0,0
4362,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-18540,-1534,1,0,0,0,Sales staff,1.0,0
4363,F,N,Y,0,157500.0,Pensioner,Higher education,Separated,House / apartment,-22640,365243,1,0,0,0,,1.0,0
4364,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18950,-2021,1,0,0,0,,2.0,0
4365,F,Y,Y,4,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,-13994,-4185,1,1,1,0,Security staff,5.0,0
4366,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-9423,-370,1,1,0,0,Sales staff,2.0,0
4367,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17576,-1216,1,0,0,0,Laborers,2.0,1
4368,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20831,-2423,1,0,0,0,Drivers,2.0,0
4369,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19869,-238,1,0,0,0,Sales staff,2.0,0
4370,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22229,365243,1,0,0,0,,2.0,0
4371,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20831,-1142,1,0,0,1,Cleaning staff,2.0,0
4372,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-19687,-12647,1,0,0,0,Medicine staff,2.0,0
4373,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12676,-1350,1,0,0,0,Waiters/barmen staff,2.0,0
4374,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,1,0,0,0,,1.0,0
4375,F,N,N,2,157500.0,Working,Higher education,Married,House / apartment,-11678,-2758,1,0,0,0,Sales staff,4.0,0
4376,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424,-1458,1,0,0,0,Drivers,1.0,1
4377,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-17963,-197,1,0,0,0,Cleaning staff,1.0,1
4378,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23015,365243,1,0,0,0,,2.0,0
4379,F,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-13549,-2877,1,0,1,0,Accountants,3.0,0
4380,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-19657,-1710,1,0,0,0,Sales staff,2.0,1
4381,M,Y,Y,1,157500.0,State servant,Higher education,Married,House / apartment,-11609,-2495,1,0,0,0,,3.0,0
4382,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355,-625,1,0,0,0,Sales staff,2.0,0
4383,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21049,365243,1,0,0,0,,1.0,0
4384,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8076,-596,1,0,0,0,Core staff,1.0,0
4385,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21199,-5069,1,0,0,1,Managers,2.0,0
4386,M,N,Y,0,157500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-13463,-1993,1,0,0,0,Security staff,1.0,0
4387,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17144,-1050,1,0,0,1,Core staff,2.0,0
4388,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20191,-5940,1,0,0,0,Core staff,2.0,0
4389,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21635,365243,1,0,1,0,,2.0,0
4390,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,-15499,-1287,1,1,1,0,Core staff,4.0,0
4391,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19551,365243,1,0,0,0,,2.0,0
4392,F,N,Y,0,157500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10338,-795,1,0,0,0,Core staff,2.0,0
4393,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14130,-2877,1,1,1,1,Private service staff,2.0,0
4394,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12644,-2811,1,0,0,0,Laborers,2.0,0
4395,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16500,-226,1,0,0,0,Medicine staff,2.0,0
4396,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18313,-4946,1,0,0,0,Core staff,1.0,1
4397,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14698,-535,1,0,0,0,Sales staff,3.0,0
4398,M,Y,N,1,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-14926,-1489,1,0,0,0,Security staff,2.0,0
4399,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098,-2257,1,0,0,0,Core staff,2.0,0
4400,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145,-3654,1,0,1,0,Managers,2.0,0
4401,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18333,-7213,1,0,0,0,Medicine staff,2.0,1
4402,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-14814,-2441,1,1,1,0,Laborers,2.0,0
4403,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,With parents,-8149,365243,1,0,0,0,,1.0,0
4404,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11653,-1617,1,1,0,0,High skill tech staff,3.0,0
4405,F,N,Y,2,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3.0,0
4406,F,N,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13379,-1862,1,0,0,0,Medicine staff,4.0,0
4407,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11264,-563,1,1,0,1,Drivers,1.0,0
4408,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9927,-828,1,0,0,0,Drivers,2.0,0
4409,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0,0
4410,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4.0,0
4411,F,N,Y,1,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15218,-2150,1,0,0,0,Managers,3.0,0
4412,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13811,-3380,1,0,0,0,Laborers,3.0,0
4413,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24340,365243,1,0,1,0,,1.0,1
4414,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10473,-1721,1,0,1,0,,3.0,0
4415,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-15602,-611,1,0,0,0,,2.0,0
4416,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16757,-3508,1,0,0,0,Core staff,2.0,0
4417,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19802,-4532,1,0,0,0,Laborers,2.0,1
4418,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11140,-3807,1,1,0,0,Laborers,2.0,0
4419,F,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-13146,-2163,1,0,0,0,High skill tech staff,2.0,1
4420,F,Y,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,-9389,-1632,1,1,1,0,,2.0,0
4421,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-14926,-3242,1,1,0,0,,2.0,0
4422,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-14172,-3931,1,0,0,0,Laborers,1.0,0
4423,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19200,-11951,1,0,0,0,Medicine staff,1.0,0
4424,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18683,-458,1,0,1,0,Sales staff,1.0,0
4425,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Office apartment,-14749,-2382,1,0,0,1,Drivers,4.0,0
4426,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,1,0,0,1,Core staff,3.0,0
4427,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18150,-1812,1,0,0,0,Drivers,3.0,0
4428,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14065,-786,1,1,0,0,Laborers,2.0,0
4429,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17032,-7838,1,0,0,1,Laborers,2.0,0
4430,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9509,-2662,1,1,1,0,Drivers,4.0,0
4431,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4.0,1
4432,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19191,-5057,1,0,0,0,Managers,2.0,0
4433,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22851,365243,1,0,0,0,,2.0,0
4434,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14443,-2866,1,0,0,0,Sales staff,3.0,0
4435,F,N,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-22414,365243,1,0,1,0,,2.0,0
4436,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23424,-14887,1,0,0,0,Laborers,2.0,0
4437,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22717,365243,1,0,0,0,,2.0,1
4438,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18749,-2542,1,0,0,0,Sales staff,2.0,0
4439,M,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-24818,365243,1,0,0,0,,2.0,0
4440,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20255,365243,1,0,0,0,,2.0,0
4441,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,Rented apartment,-10347,-2420,1,0,0,0,Core staff,2.0,0
4442,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18222,-5555,1,0,0,0,,2.0,0
4443,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-12289,-1812,1,0,1,0,Core staff,2.0,0
4444,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10032,-795,1,0,0,0,Laborers,2.0,0
4445,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13921,-2542,1,0,0,0,Sales staff,2.0,0
4446,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10425,-1534,1,1,1,0,Sales staff,2.0,0
4447,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,1,1,1,0,Low-skill Laborers,2.0,0
4448,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13389,-958,1,0,0,0,Laborers,2.0,0
4449,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13910,-2478,1,0,0,1,Core staff,4.0,0
4450,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15423,-1200,1,1,1,0,,2.0,0
4451,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11868,-1220,1,0,0,0,Sales staff,2.0,0
4452,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14212,-1889,1,0,0,0,Laborers,4.0,0
4453,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,0
4454,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17366,-2426,1,0,0,0,Managers,2.0,0
4455,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13739,-2896,1,0,0,0,Security staff,2.0,0
4456,F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15128,-1628,1,0,0,1,Private service staff,3.0,0
4457,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16912,-6499,1,0,0,0,,2.0,0
4458,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2.0,0
4459,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,2.0,0
4460,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,1
4461,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0,0
4462,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031,-1436,1,0,0,0,Laborers,4.0,0
4463,M,N,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-9941,-319,1,0,0,1,Low-skill Laborers,1.0,0
4464,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10808,-1739,1,0,0,0,Core staff,3.0,0
4465,F,N,N,0,157500.0,Working,Higher education,Single / not married,Municipal apartment,-20536,-2440,1,1,1,0,,1.0,0
4466,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516,-2265,1,0,1,0,Laborers,2.0,0
4467,M,Y,N,1,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-11332,-673,1,1,0,0,Laborers,2.0,0
4468,F,N,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14723,-1224,1,0,1,0,Core staff,4.0,0
4469,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-12135,-1216,1,0,0,0,High skill tech staff,4.0,0
4470,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,1,1,1,0,Laborers,4.0,0
4471,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3.0,0
4472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18447,-4632,1,1,1,0,Cooking staff,2.0,0
4473,F,N,N,3,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13711,-1649,1,1,0,0,,5.0,0
4474,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22481,365243,1,0,1,0,,2.0,0
4475,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19242,-546,1,0,0,0,Laborers,2.0,0
4476,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18867,-5819,1,0,0,0,Laborers,2.0,0
4477,F,N,N,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10193,-105,1,1,1,0,Accountants,2.0,0
4478,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19654,-1751,1,0,1,0,,2.0,0
4479,F,N,Y,1,157500.0,Working,Higher education,Single / not married,House / apartment,-16106,-549,1,0,1,0,High skill tech staff,2.0,0
4480,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11664,-1466,1,0,0,0,Drivers,1.0,0
4481,F,N,N,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-20363,-6679,1,1,0,0,Cleaning staff,1.0,0
4482,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21751,365243,1,0,0,0,,2.0,1
4483,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15565,-1386,1,0,0,0,,2.0,0
4484,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3.0,0
4485,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-16321,-336,1,0,1,0,,2.0,0
4486,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518,-1135,1,0,0,0,Cleaning staff,4.0,0
4487,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,-9958,-987,1,1,1,0,Core staff,4.0,0
4488,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10287,-1193,1,1,1,0,Laborers,3.0,0
4489,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-13404,-3908,1,0,1,0,,2.0,1
4490,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023,-438,1,0,0,0,Laborers,2.0,0
4491,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17674,-4541,1,0,0,0,Laborers,1.0,0
4492,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035,-1128,1,0,1,0,Cleaning staff,2.0,0
4493,F,N,Y,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,-8067,-165,1,0,0,0,Core staff,1.0,0
4494,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13690,-3748,1,0,0,0,,3.0,0
4495,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18806,-319,1,0,0,0,Sales staff,1.0,0
4496,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-15801,-576,1,0,0,0,Managers,4.0,0
4497,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10733,-1763,1,0,0,0,Laborers,1.0,0
4498,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17344,-553,1,0,0,1,Drivers,2.0,1
4499,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19185,-1901,1,0,1,0,Accountants,2.0,0
4500,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,-11992,-2351,1,0,0,0,Private service staff,3.0,0
4501,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,1,1,1,0,Sales staff,1.0,0
4502,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22362,365243,1,0,0,0,,1.0,0
4503,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15640,-1328,1,0,0,0,Core staff,2.0,1
4504,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-17641,-2380,1,0,0,1,,2.0,0
4505,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11332,-566,1,0,0,0,Sales staff,2.0,0
4506,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13584,-6337,1,0,1,0,Medicine staff,4.0,0
4507,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22575,365243,1,0,0,0,,1.0,0
4508,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20867,-1266,1,0,1,0,Laborers,2.0,0
4509,M,Y,N,0,157500.0,Working,Incomplete higher,Single / not married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,1
4510,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16588,-3001,1,0,0,0,Laborers,2.0,0
4511,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11050,-443,1,1,0,0,Drivers,3.0,1
4512,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-16856,-1262,1,1,1,0,Laborers,2.0,0
4513,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10388,-2437,1,0,0,0,,2.0,0
4514,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11546,-615,1,0,0,0,Drivers,3.0,0
4515,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20703,-110,1,1,1,0,Laborers,2.0,0
4516,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19064,-2939,1,0,0,0,,2.0,0
4517,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22723,365243,1,0,0,0,,2.0,0
4518,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18983,-460,1,0,0,0,Drivers,1.0,0
4519,F,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10433,-2959,1,0,0,0,,3.0,0
4520,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22780,365243,1,0,1,0,,2.0,0
4521,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18232,-277,1,0,0,0,Managers,2.0,1
4522,M,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991,-766,1,1,0,0,Laborers,1.0,0
4523,F,N,Y,1,157500.0,State servant,Higher education,Married,House / apartment,-15645,-4280,1,0,0,0,Core staff,3.0,1
4524,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19451,-278,1,0,0,0,Laborers,1.0,0
4525,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15454,-354,1,0,0,0,Laborers,2.0,0
4526,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18008,-2361,1,1,0,0,,2.0,1
4527,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12674,-656,1,0,0,0,Sales staff,2.0,0
4528,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13525,-986,1,0,0,0,Laborers,2.0,0
4529,F,N,Y,1,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-17985,-1812,1,0,0,0,Sales staff,2.0,0
4530,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2.0,0
4531,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24047,365243,1,0,0,0,,2.0,0
4532,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-22179,-7622,1,0,0,0,Managers,2.0,0
4533,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,1,0,0,0,Sales staff,3.0,0
4534,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21103,-2987,1,0,0,0,,2.0,0
4535,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20096,-1881,1,0,0,0,Laborers,2.0,0
4536,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14120,-2103,1,0,0,0,,2.0,0
4537,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19294,-3881,1,0,0,0,Managers,2.0,0
4538,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-21884,-1496,1,0,1,0,High skill tech staff,2.0,0
4539,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19478,-1890,1,0,0,0,,1.0,0
4540,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-16767,-6195,1,0,0,0,Accountants,2.0,0
4541,F,N,Y,1,157500.0,Working,Lower secondary,Widow,House / apartment,-13361,-3258,1,0,0,0,Cooking staff,2.0,0
4542,M,N,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17800,-1086,1,0,0,0,Accountants,2.0,1
4543,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23763,365243,1,0,1,0,,2.0,0
4544,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20603,-1175,1,0,0,0,Laborers,1.0,0
4545,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9941,-1990,1,0,0,0,Drivers,2.0,0
4546,M,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13543,-1326,1,0,0,0,Drivers,2.0,0
4547,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-21734,365243,1,0,0,0,,2.0,0
4548,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-1222,1,0,0,0,Secretaries,1.0,0
4549,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16182,-1564,1,1,1,0,Laborers,1.0,0
4550,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22742,365243,1,0,0,0,,2.0,0
4551,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19370,-2410,1,1,1,0,Laborers,2.0,0
4552,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11490,-3116,1,1,1,0,,2.0,1
4553,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,-14395,-5300,1,0,0,0,Accountants,4.0,0
4554,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18240,-4561,1,0,0,0,Laborers,2.0,0
4555,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,-20763,-11389,1,0,1,0,,1.0,0
4556,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716,-1254,1,0,1,0,Laborers,1.0,0
